0.002,-0.12396416490512889
0.003,-0.1733677215514813
0.011,-0.475106243185023
0.013,-0.5337052073725341
0.013,-0.5337052073725341
0.015,-0.5872006271003228
0.018,-0.6588059307531787
0.02,-0.7012853888454252
0.021,-0.7210587284645358
0.022,-0.7398987259425419
0.027,-0.8211437533002184
0.027,-0.8211437533002184
0.03,-0.8605042815236453
0.032,-0.8832479021812967
0.034,-0.9034076873420261
0.038,-0.9366612744537456
0.041,-0.9560532176914308
0.042,-0.9615620964309313
0.042,-0.9615620964309313
0.043,-0.966623687548297
0.047,-0.982742982328585
0.053,-0.9963205242127116
0.053,-0.9963205242127116
0.054,-0.9975404285757105
0.055,-0.9984998009550828
0.056,-0.9992119265681354
0.056,-0.9992119265681354
0.062,-0.9989947578784936
0.062,-0.9989947578784936
0.067,-0.9941986785909819
0.071,-0.9882644321704708
0.071,-0.9882644321704708
0.073,-0.9847963130040629
0.074,-0.9829655792348568
0.076,-0.9791485596634976
0.077,-0.9771766113470225
0.078,-0.9751715051052442
0.083,-0.9648690330694973
0.084,-0.9627939163872902
0.084,-0.9627939163872902
0.088,-0.9546180344039491
0.088,-0.9546180344039491
0.089,-0.9526282283602101
0.091,-0.9487429549775287
0.094,-0.9432063724398858
0.094,-0.9432063724398858
0.096,-0.9397483063074151
0.102,-0.9307341939028131
0.103,-0.9294537641477568
0.105,-0.9270994303878511
0.106,-0.9260284008867067
0.108,-0.9241047348623476
0.109,-0.9232541308124519
0.111,-0.9217794590339848
0.117,-0.9192012754451934
0.118,-0.919042476260303
0.118,-0.919042476260303
0.118,-0.919042476260303
0.119,-0.9189607409111976
0.122,-0.9191736449749656
0.123,-0.9193953704566395
0.124,-0.9196912482782363
0.124,-0.9196912482782363
0.128,-0.921597187279553
0.13,-0.9229676424244035
0.13,-0.9229676424244035
0.13,-0.9229676424244035
0.135,-0.927521284375689
0.146,-0.9422352381594202
0.153,-0.9538592637830514
0.153,-0.9538592637830514
0.156,-0.9590989284401178
0.157,-0.9608582744222974
0.157,-0.9608582744222974
0.161,-0.9678770323603851
0.161,-0.9678770323603851
0.165,-0.9747126405346953
0.168,-0.9795931224680708
0.17,-0.9826794451647809
0.172,-0.9856004009056039
0.178,-0.9930997293224202
0.18,-0.9950880643596591
0.181,-0.9959712147259826
0.184,-0.9981368500934339
0.186,-0.9991447715181875
0.187,-0.9995083321982461
0.189,-0.9999388990396633
0.19,-0.999999715923061
0.193,-0.9995280507411232
0.196,-0.9980140119353837
0.197,-0.9972645831436271
0.198,-0.9963882871680555
0.199,-0.9953825204702513
0.203,-0.9900149889570978
0.204,-0.9883251610329199
0.205,-0.9864916802346044
0.209,-0.9776803805649633
0.213,-0.9664172707616807
0.217,-0.9526034231427158
0.218,-0.9487420823548391
0.222,-0.9316374161336645
0.224,-0.9220804163636331
0.227,-0.9064802820323944
0.23,-0.8893607199790575
0.231,-0.8833172908743797
