0.001,1.003004504503377
0.004,1.0120722888660778
0.007,1.0212220516375285
0.008,1.0242903178906215
0.012,1.0366558464909237
0.016,1.0491706553244704
0.02,1.0618365465453596
0.022,1.0682267171659934
0.026,1.081122658670083
0.028,1.087628893808826
0.031,1.097461735268082
0.033,1.104066299558882
0.033,1.104066299558882
0.033,1.104066299558882
0.045,1.1445367843513146
0.047,1.151424647984744
0.049,1.1583539630298554
0.052,1.168826203089869
0.056,1.1829366106478107
0.058,1.1900555658203626
0.06,1.1972173631218102
0.061,1.2008144080808307
0.063,1.2080409524829019
0.066,1.2189623938216427
0.066,1.2189623938216427
0.068,1.2262981534562105
0.07,1.2336780599567432
0.071,1.2373846512436006
0.072,1.2411023790006717
0.073,1.2448312766875311
0.073,1.2448312766875311
0.074,1.2485713778642833
0.078,1.2636444922077779
0.081,1.2750686241184594
0.081,1.2750686241184594
0.082,1.278899573541738
0.088,1.3021281963008942
0.09,1.3099644507332473
0.094,1.325778719986792
0.095,1.3297620281214737
0.096,1.3337573041233846
0.096,1.3337573041233846
0.097,1.3377645839500352
0.1,1.3498588075760032
0.1,1.3498588075760032
0.101,1.3539144644422885
0.101,1.3539144644422885
0.104,1.36615469302948
0.105,1.3702593109569965
0.105,1.3702593109569965
0.109,1.3868014771803021
0.112,1.3993390248109305
0.113,1.4035433452127262
0.115,1.411989919667659
0.115,1.411989919667659
0.118,1.4247551864798884
0.124,1.4506329812931589
0.128,1.4681454416819895
0.129,1.4725564912731353
0.132,1.4858693175513897
0.136,1.5038071611701118
0.142,1.5311207751332472
0.143,1.5357210343973493
0.143,1.5357210343973493
0.144,1.5403351151611269
0.147,1.5542607023423058
0.157,1.6015949876744064
0.157,1.6015949876744064
0.16,1.6160744021928932
0.162,1.6257999962113414
0.164,1.6355841192052398
0.164,1.6355841192052398
0.166,1.645427123404073
0.167,1.6503708166063191
0.168,1.655329363157055
0.17,1.6652911949458862
0.171,1.6702945698405354
0.176,1.69553783960182
0.183,1.7315206311872333
0.188,1.7576892143698166
0.195,1.7949909856399
0.195,1.7949909856399
0.197,1.8057933061082023
0.197,1.8057933061082023
0.204,1.8441159448971343
0.204,1.8441159448971343
0.206,1.855213901141401
0.215,1.9059870292719228
0.217,1.917457327932661
0.217,1.917457327932661
0.218,1.923218337109468
0.219,1.9289966552642908
0.22,1.9347923344020315
0.221,1.9406054266838417
0.224,1.9581497063588058
0.225,1.9640329759698472
0.225,1.9640329759698472
0.226,1.9699339218909295
0.226,1.9699339218909295
0.229,1.9877433493982575
0.231,1.999705660541164
0.234,2.017784243077179
0.235,2.0238466849223475
0.235,2.0238466849223475
